din_instante,id_subsistema,nom_subsistema,id_estado,nom_estado,cod_modalidadeoperacao,nom_tipousina,nom_tipocombustivel,nom_usina,id_ons,ceg,val_geracao
"2022-10-16 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49676100000
"2022-10-16 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32721400000
"2022-10-16 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49528000000
"2022-10-16 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32314800000
"2022-10-16 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48882700000
"2022-10-16 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31882500000
"2022-10-16 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48102600000
"2022-10-16 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31519800000
"2022-10-16 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,47283000000
"2022-10-16 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31162300000
"2022-10-16 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31089800000
"2022-10-16 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46900500000
"2022-10-16 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30770800000
"2022-10-16 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46584300000
"2022-10-16 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46171600000
"2022-10-16 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30586400000
"2022-10-16 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46196700000
"2022-10-16 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,10018400000
"2022-10-16 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46736400000
"2022-10-16 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,47686700000
"2022-10-16 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48807200000
"2022-10-16 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49371700000
"2022-10-16 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49541600000
"2022-10-16 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49655100000
"2022-10-16 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-16 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,0
"2022-10-16 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49629000000
"2022-10-16 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,275800000
"2022-10-16 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49634600000
"2022-10-17 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,2704000000
"2022-10-17 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,4824900000
"2022-10-17 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49597400000
"2022-10-17 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49438000000
"2022-10-17 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5420000000
"2022-10-17 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49574100000
"2022-10-17 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5424100000
"2022-10-17 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49660000000
"2022-10-17 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5417900000
"2022-10-17 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49606400000
"2022-10-17 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5421900000
"2022-10-17 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49286900000
"2022-10-17 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5426900000
"2022-10-17 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5419500000
"2022-10-17 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,50096600000
"2022-10-17 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49792000000
"2022-10-17 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5423600000
"2022-10-17 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5423600000
"2022-10-17 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49329100000
"2022-10-17 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,5927500000
"2022-10-17 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48541800000
"2022-10-17 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,47861400000
"2022-10-17 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,13993000000
"2022-10-17 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,47191600000
"2022-10-17 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31157000000
"2022-10-17 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30886400000
"2022-10-17 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46529000000
"2022-10-17 13:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30529300000
"2022-10-17 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 14:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46250300000
"2022-10-17 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30354600000
"2022-10-17 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 15:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,45809900000
"2022-10-17 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,45680200000
"2022-10-17 16:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30320500000
"2022-10-17 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,45768400000
"2022-10-17 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 17:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,30472600000
"2022-10-17 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46961900000
"2022-10-17 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31005000000
"2022-10-17 18:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31796800000
"2022-10-17 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48392400000
"2022-10-17 19:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32084400000
"2022-10-17 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49207900000
"2022-10-17 20:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49536500000
"2022-10-17 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32389300000
"2022-10-17 21:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32194400000
"2022-10-17 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-17 22:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49223000000
"2022-10-17 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49340500000
"2022-10-17 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32432000000
"2022-10-17 23:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32656000000
"2022-10-18 00:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49983000000
"2022-10-18 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49901600000
"2022-10-18 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 01:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32833800000
"2022-10-18 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49860100000
"2022-10-18 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32984900000
"2022-10-18 02:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49758700000
"2022-10-18 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 03:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,33066500000
"2022-10-18 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49815900000
"2022-10-18 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 04:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,33205800000
"2022-10-18 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49864000000
"2022-10-18 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 05:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,33246600000
"2022-10-18 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49451800000
"2022-10-18 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 06:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,33171600000
"2022-10-18 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,33012700000
"2022-10-18 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49551700000
"2022-10-18 07:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49824800000
"2022-10-18 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 08:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32590900000
"2022-10-18 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,49071000000
"2022-10-18 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,32088700000
"2022-10-18 09:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31718100000
"2022-10-18 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,48207900000
"2022-10-18 10:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,31328800000
"2022-10-18 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 11:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,47459100000
"2022-10-18 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Parnaíba IV",MAUTP4,UTE.GN.MA.031193-6.01,0
"2022-10-18 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão IV",MAUTM4,UTE.GN.MA.030202-3.01,22511800000
"2022-10-18 12:00:00",N,NORTE,MA,MARANHAO,"TIPO I",TÉRMICA,Gás,"Maranhão III",MAUTM3,UTE.GN.MA.030800-5.01,46961700000
